java/util/Vector,Ljava/util/Vector>,getNamespaceOfNode,m_candidateNoAncestorXMLNS,size,758,Lorg/apache/xml/utils/DOMHelper>,2,true,1) 4;ON;null; ,false
java/util/Vector,Ljava/util/Vector>,getNamespaceOfNode,m_candidateNoAncestorXMLNS,elementAt,766,Lorg/apache/xml/utils/DOMHelper>,2,true,1) 4;ON;null; 2) 6;ON;null; ,false
java/util/Vector,Ljava/util/Vector>,getNamespaceOfNode,m_candidateNoAncestorXMLNS,elementAt,771,Lorg/apache/xml/utils/DOMHelper>,2,true,1) 4;ON;null; 2) 6;ON;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,put,771,Lorg/apache/xml/utils/DOMHelper>,2,true,1) 4;ON;null; 2) 6;ON;null; ,false
java/util/Vector,Ljava/util/Vector>,getNamespaceOfNode,m_candidateNoAncestorXMLNS,elementAt,776,Lorg/apache/xml/utils/DOMHelper>,2,true,1) 4;ON;null; 2) 6;ON;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,put,776,Lorg/apache/xml/utils/DOMHelper>,2,true,1) 4;ON;null; 2) 6;ON;null; ,false
java/util/Vector,Ljava/util/Vector>,getNamespaceOfNode,m_candidateNoAncestorXMLNS,removeAllElements,782,Lorg/apache/xml/utils/DOMHelper>,2,true,1) 4;ON;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,put,793,Lorg/apache/xml/utils/DOMHelper>,2,true,1) 4;ON;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,put,795,Lorg/apache/xml/utils/DOMHelper>,2,true,1) 4;ON;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,put,799,Lorg/apache/xml/utils/DOMHelper>,2,true,1) 4;ON;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,put,804,Lorg/apache/xml/utils/DOMHelper>,2,true,1) 4;ON;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,get,624,Lorg/apache/xml/utils/DOMHelper>,1,true,1) 4;ON;null; 2) 4;null;null; ,false
